bin	feature	bin.event	locus	locus_overlap	gene_coordinates	start	end	length	bin.logFC	bin.pvalue	bin.fdr	J3	J3.multiplicity	junction.logFC	junction.log.mean	junction.pvalue	junction.fdr	junction.dPIR	junction.dPIN	junction.uniformity	countsJ1.col_16	countsJ1.col_23	countsJ2.col_16	countsJ2.col_23	countsJ3.col_16	countsJ3.col_23
AT5G49810:I007	I	-	AT5G49810	-	5:20239343-20246380	20242590	20242846	257	-0.89355345363794	0.000707345535495781	0.153457675089015	5.20242589.20242847	No	0.0806338320582629	6.57238443464169	0.530405146114833	1	-0.0359372383245844	NA	NA	1.66666666666667	7.33333333333333	0.666666666666667	2	97.3333333333333	93
AT5G50170:I001	I	-	AT5G50170	-	5:20421073-20425586	20421505	20422040	536	-1.24328793657005	0.000465415853014156	0.124865556412646	5.20421504.20422041	No	0.192157737418254	4.08746284125034	0.491222302695213	1	-0.0969242065758342	NA	NA	0.666666666666667	1.33333333333333	0.333333333333333	3.66666666666667	16.6666666666667	17.3333333333333
AT5G50740:I001	I	-	AT5G50740	-	5:20635866-20637996	20636387	20637188	802	-0.781152540169065	0.000334673674804639	0.10275072417105	5.20636386.20637189	No	0.0820327337026524	6.54174197212203	0.540927353109232	1	-0.0389021356002488	NA	NA	1	4	0.333333333333333	8	68.6666666666667	117.666666666667
AT5G50950:I016	I	-	AT5G50950	-	5:20729612-20733926	20733357	20733549	193	-0.963968877711492	2.52617786898928e-06	0.00332391936595355	5.20733356.20733550	No	0.0486774652155653	8.76044274599664	0.596669495475914	1	-0.0239741874956419	NA	NA	5.33333333333333	19.3333333333333	7	24.6666666666667	354	513.333333333333
AT5G51140:I003	I	-	AT5G51140	-	5:20783931-20786816	20784671	20784833	163	-1.52211386087028	0.000708229006179374	0.153457675089015	5.20784670.20784834	No	0.064132777790924	6.92283213947754	0.595548135796031	1	-0.0346621520978576	NA	NA	0.666666666666667	4	0.333333333333333	6.66666666666667	111.666666666667	131
AT5G52030:I002	I	-	AT5G52030	-	5:21128129-21130090	21128713	21128808	96	-0.652261386062683	0.000971629824479127	0.185531192643828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G52110:E007	E	-	AT5G52110	-	5:21171634-21174005	21173592	21173704	113	0.4148447774822	0.000223651199426578	0.0810361200391518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G52580:I007	I	-	AT5G52580	-	5:21337861-21342985	21339889	21340565	677	-0.587406464867952	0.000362266249150475	0.108149897410659	5.21339888.21340566	No	0.11630272516283	6.14974711950468	0.423126506222121	1	-0.0567702787461528	NA	NA	4.33333333333333	7	4.66666666666667	6.66666666666667	85	57
AT5G52882:I007	I	-	AT5G52882	-	5:21433879-21438659	21436479	21436580	102	-1.02504629683546	0.000833700635923779	0.171312351538464	5.21436478.21436581	No	0.0835873900420925	7.12756449971867	0.469891558470073	1	-0.0425456536442397	NA	NA	2.66666666666667	9.33333333333333	1.33333333333333	10.6666666666667	120	159.666666666667
AT5G52882:I011	I	-	AT5G52882	-	5:21433879-21438659	21437106	21437192	87	-1.27575378781277	0.000138444617952508	0.0600485313971903	5.21437105.21437193	No	0.171162782400801	6.33985000288462	0.220251005386655	1	-0.0907915059383869	NA	NA	1.66666666666667	15	2.33333333333333	12.6666666666667	62.3333333333333	99.6666666666667
AT5G52882:I012	I	-	AT5G52882	-	5:21433879-21438659	21437404	21438147	744	-0.996623270961592	1.53613373422775e-08	4.29511221377942e-05	5.21437403.21438148	No	0.189708305872701	6.98109153744994	0.114906851362274	1	-0.0882573294944429	NA	NA	3.33333333333333	17	1.33333333333333	18.3333333333333	108.666666666667	144
AT5G53490:E005	E	Alt3ss*	AT5G53490	-	5:21723307-21724642	21724285	21724326	42	-0.766633856169825	0.000852866134703347	0.174096475374869	5.21724281.21724516;5.21724284.21724516	Yes	8.68957827177552e-05	10.2205798636376	0.998786846541202	0.999998295538406	NA	0	NA	0	0	0	0	1301	1085.33333333333
AT5G53490:I005	I	-	AT5G53490	-	5:21723307-21724642	21724327	21724515	189	-0.945385023504373	4.59704918744697e-07	0.00077397996206587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G53760:E009	E	-	AT5G53760	-	5:21822486-21826451	21824030	21824090	61	-0.803012914913452	0.00059800633638041	0.140667777670256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G53850:I013	I	-	AT5G53850	-	5:21860997-21864973	21863701	21864088	388	-0.486060981015481	0.000428350931121204	0.120232008661666	5.21863700.21864089	No	0.197681200335161	5.77258950389693	0.224036501989251	1	-0.100006777196582	NA	NA	5.33333333333333	5	12.3333333333333	27.3333333333333	56.6666666666667	52.6666666666667
AT5G54080:E010	E	IR	AT5G54080	-	5:21945869-21948913	21948182	21948280	99	-0.592833146631461	0.000667954072829962	0.148561904502333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G54160:I001	I	-	AT5G54160	-	5:21981996-21984363	21982488	21983293	806	-0.604550947280876	5.52016186906773e-11	3.45736570118703e-07	5.21982487.21983294	No	0.0230545808767583	9.90739144443871	0.782955670280302	1	-0.0110772584723426	NA	NA	16	17	16	15.6666666666667	1248.66666666667	672
AT5G54160:I002	I	-	AT5G54160	-	5:21981996-21984363	21983605	21983684	80	-0.577935941847775	0.000664674852743779	0.148062868665212	5.21983604.21983685	No	0.0527338179376747	9.50878516206451	0.539446025013024	1	-0.0257857022443006	NA	NA	6.66666666666667	17.3333333333333	8	18.6666666666667	938.333333333333	518.666666666667
AT5G54160:I003	I	-	AT5G54160	-	5:21981996-21984363	21983750	21983864	115	-0.708366823334364	0.000214517986736515	0.0790872985481166	5.21983749.21983865	No	0.0422898995700914	9.53980503510132	0.621820263112096	1	-0.0203669256082902	NA	NA	6.66666666666667	17	6	11.6666666666667	969.333333333333	519.333333333333
AT5G54310:I009	I	-	AT5G54310	-	5:22057052-22061270	22060053	22060139	87	-2.25102514671955	0.000504023657262331	0.130015684069981	5.22060052.22060140	No	0.0328534797208953	7.30530177629995	0.768318983508244	1	-0.0161931867634515	NA	NA	0.333333333333333	3.33333333333333	0.333333333333333	2.66666666666667	155.666666666667	160.666666666667
AT5G54760:E004	E	Alt5ss	AT5G54760	-	5:22243800-22245770	22243987	22244001	15	-1.49758726655669	1.32311197238431e-05	0.0122586715694653	5.22243986.22244694;5.22243986.22244687	Yes	0.0016957140022251	8.9648221672267	0.984465480105588	0.999998295538406	NA	0	NA	0	0	0	0	515.666666666667	483.666666666667
AT5G54810:I004	I	-	AT5G54810	-	5:22264594-22266785	22266147	22266396	250	0.552074084604252	0.000147703940158577	0.0628460196904613	5.22266146.22266397	No	-0.0417237310230779	8.98299357469431	0.642188117303962	1	0.0203717953096654	NA	NA	22.3333333333333	8	22	5.66666666666667	589	423
AT5G55000:I006	I	-	AT5G55000	-	5:22318310-22321750	22320481	22320585	105	1.5967577518136	0.000553838254787377	0.135499125150551	5.22320480.22320586	No	-0.276641035407208	5.27301849440642	0.14114491710018	1	0.1410406885759	NA	NA	5.33333333333333	0.666666666666667	5.66666666666667	0.666666666666667	30	47.3333333333333
AT5G55400:I011	I	-	AT5G55400	-	5:22455535-22458950	22458172	22458277	106	-2.83235932738326	8.81351469594337e-05	0.0446605604393565	5.22458171.22458278	No	0.204893763749624	5.00749453654692	0.306188529813921	1	-0.100436681222707	NA	NA	0	3	0	4.66666666666667	30	34.3333333333333
AT5G55760:I008	I	-	AT5G55760	-	5:22567222-22570963	22569350	22569504	155	2.63676649877765	0.000453258467679359	0.124074751067773	5.22569349.22569505	No	-0.165145829008107	4.12928301694497	0.530301882769689	1	0.0810810810810811	NA	NA	2.66666666666667	0	0.333333333333333	0	17	18
AT5G56140:I001	I	-	AT5G56140	-	5:22725369-22728343	22725653	22726166	514	-0.779725073263577	1.45313612468519e-06	0.00210676482654706	5.22725652.22726167	No	0.0853280213985314	7.26209484537018	0.455349274101722	1	-0.0365173246788282	NA	NA	7.66666666666667	10	9.66666666666667	18.3333333333333	160	147
AT5G56140:I002	I	-	AT5G56140	-	5:22725369-22728343	22726253	22726609	357	-0.554009012494916	0.000258837244983574	0.0880892866300755	5.22726252.22726610	No	0.144969941706288	6.6122541923889	0.272875080811852	1	-0.071104569858761	NA	NA	9.33333333333333	11.3333333333333	11	16.3333333333333	117.666666666667	78
AT5G56140:I003	I	-	AT5G56140	-	5:22725369-22728343	22726756	22727167	412	-0.54637299168288	0.00041136232585577	0.116737634098295	5.22726755.22727168	No	0.205462441809459	6.8621207254885	0.09840185631804	1	-0.101618040770215	NA	NA	9.66666666666667	22.6666666666667	11.6666666666667	14.3333333333333	143	89.6666666666667
AT5G56730:I019	I	-	AT5G56730	-	5:22946906-22952576	22951561	22951644	84	-2.52317003461805	0.000732307993182316	0.156644881508871	5.22951560.22951645	No	0.144988078704028	4.96962635095648	0.481488559504219	1	-0.0720720720720721	NA	NA	0	2.33333333333333	0	3	28.3333333333333	34.3333333333333
AT5G56850:I001	I	-	AT5G56850	-	5:22985193-22988013	22985286	22985421	136	-0.482153037915317	0.000145277447798401	0.0623317948090235	5.22985285.22985422	No	0.819440364475231	4.05889368905357	0.00275373319178168	1	-0.20919760309187	NA	NA	23.3333333333333	70	22.6666666666667	54.6666666666667	16.6666666666667	16.6666666666667
AT5G57410:I008	I	-	AT5G57410	-	5:23264314-23267883	23266163	23266238	76	-3.92474744506366	2.28962244324481e-05	0.0179000256854395	5.23266162.23266239	No	0.147912155808962	5.7279204545632	0.380848957814128	1	-0.0731707317073171	NA	NA	0	6.33333333333333	0	2.66666666666667	49	57
AT5G57800:I004	I	-	AT5G57800	-	5:23420209-23424052	23421636	23421948	313	-0.936451674971813	5.16680105980308e-07	0.00086065164164139	5.23421635.23421949	No	0.0512050974823826	7.76265886784698	0.625018425192557	1	-0.0229022133275663	NA	NA	6	20.3333333333333	3.33333333333333	7.33333333333333	169.666666666667	264.666666666667
AT5G57960:I008	I	-	AT5G57960	-	5:23462770-23466503	23464722	23464913	192	-2.45401947082413	3.41373120974104e-06	0.0043106340249197	5.23464721.23464914	No	0.0923554837776041	6.49718654063272	0.487622501027639	1	-0.0454931492251504	NA	NA	0	3.66666666666667	1	5.33333333333333	96.3333333333333	84.3333333333333
AT5G58270:E002	E	-	AT5G58270	-	5:23562142-23567190	23562894	23562955	62	0.45730602664438	0.000595360690543124	0.140604798739897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G60920:I003	I	-	AT5G60920	-	5:24511196-24514129	24512374	24512478	105	-1.07153902501232	9.40586811739518e-05	0.0470530806374958	5.24512373.24512479	No	0.0383738526761874	9.00655984584958	0.664675445649969	1	-0.0190708381927894	NA	NA	4.33333333333333	11.3333333333333	5	16.6666666666667	537	491.666666666667
AT5G60920:I006	I	-	AT5G60920	-	5:24511196-24514129	24513185	24513829	645	-0.801529034825306	2.58874594670824e-10	1.22831288360494e-06	5.24513184.24513830	No	0.0297884141458055	9.04894090862736	0.735987358159225	1	-0.0153571803169966	NA	NA	8.33333333333333	13	6	16.3333333333333	553	506.333333333333
AT5G61330:I013	I	-	AT5G61330	-	5:24657148-24661021	24660121	24660904	784	0.250072636131479	0.00045484396143285	0.12429147057102	5.24660120.24660905	No	0.0888474590992807	5.75042785397277	0.589270386734381	1	-0.0471941443011502	NA	NA	1	1.33333333333333	1.66666666666667	8	49	58.6666666666667
AT5G61970:I001	I	-	AT5G61970	-	5:24888617-24893328	24888786	24888890	105	-1.36992748287064	0.000689010269699648	0.150674677397322	5.24888785.24888891	No	0.0600319280079677	7.33836498469804	0.588875846220694	1	-0.0288750351636585	NA	NA	3	7.66666666666667	0.666666666666667	5.33333333333333	166.666666666667	157
AT5G62000:E002	E	IR	AT5G62000	-	5:24910358-24915210	24910611	24910712	102	0.415245714208465	0.000185736259409007	0.0734590630849805	5.24910610.24910713	No	-0.149356684881081	8.76708092507428	0.102198526152709	1	0.0717955591296966	NA	NA	98	74.6666666666667	75.3333333333333	50.6666666666667	381.333333333333	490
AT5G62300:E005	E	Alt3ss	AT5G62300	-	5:25021200-25022436	25022247	25022249	3	-0.077789730842996	0.243764481873468	0.999995054331151	5.25022246.25022356	No	1.09388076275572	4.44846050081629	8.16138248900783e-06	0.00921012013884534	NA	-0.0134621016051742	NA	0	0	1632	1566.33333333333	33.3333333333333	10.3333333333333
AT5G62880:I003	I	-	AT5G62880	-	5:25237134-25239174	25238143	25238250	108	-0.879694632491031	0.000522169610192235	0.131872250635952	5.25238142.25238251	No	0.164468812854558	6.52356195605701	0.215545557543169	1	-0.0807499661567619	NA	NA	3	11.6666666666667	3	13.6666666666667	86	98
AT5G62980:I002	I	-	AT5G62980	-	5:25276034-25277266	25276581	25276884	304	-0.408183638805854	0.00103554570367464	0.191660414581172	5.25276580.25276885	No	0.176169004573547	7.1931146288142	0.11955107033709	1	-0.0869317053801866	NA	NA	29.3333333333333	42.6666666666667	19.3333333333333	32	159.666666666667	133
AT5G63620:I008	I	-	AT5G63620	-	5:25466128-25468433	25467730	25467809	80	-1.9763865843481	0.000922113521247337	0.182533012697076	5.25467729.25467810	No	0.160903750768256	6.12928301694497	0.276051645984864	1	-0.0787716122589102	NA	NA	0.333333333333333	5.66666666666667	0	6.33333333333333	72	68
AT5G63920:I018	I	-	AT5G63920	-	5:25574419-25581377	25579585	25579766	182	-3.69881929395571	0.000113560961932761	0.0540463886275677	5.25579584.25579767	No	0.0895044631315224	4.49185309632967	0.738105857862556	1	-0.0444444444444444	NA	NA	0	1.33333333333333	0	1.33333333333333	16.3333333333333	28.6666666666667
AT5G64050:I001	I	-	AT5G64050	-	5:25629855-25633209	25630430	25630524	95	-1.14057676430751	6.30109873431472e-05	0.0353627146494719	5.25630429.25630525	No	0.0352667690090484	8.81751667149381	0.697377002062017	1	-0.017573453930028	NA	NA	4.66666666666667	10.3333333333333	2.33333333333333	12.3333333333333	462	440.333333333333
AT5G64630:I005	I	-	AT5G64630	-	5:25833174-25836384	25834054	25834265	212	-1.43824050647875	0.000250963529764019	0.0875059721335774	5.25834053.25834266	No	0.134259430116106	4.63420601974101	0.568486493660049	1	-0.0670906200317965	NA	NA	0.666666666666667	2.66666666666667	0.666666666666667	2.66666666666667	24	25.6666666666667
AT5G64850:I002	I	-	AT5G64850	-	5:25921409-25923358	25922145	25922990	846	-0.879161593676063	1.54150248914042e-09	5.36370929438039e-06	5.25922144.25922991	No	0.0965860973299559	7.56858953098696	0.363400606522681	1	-0.0461080795757637	NA	NA	6.33333333333333	17.3333333333333	3.33333333333333	11	193	186.666666666667
AT5G65010:I002	I	-	AT5G65010	-	5:25969189-25972575	25969619	25969741	123	0.785710642589743	1.49389409043389e-05	0.0133664253020599	5.25969618.25969742	No	-0.112500359990182	8.93565617983512	0.212750095114604	1	0.0561853902746747	NA	NA	61.6666666666667	11	39.3333333333333	10	571	408.333333333333
AT5G65010:I003	I	-	AT5G65010	-	5:25969189-25972575	25969838	25969983	146	0.792742532201192	0.000277606449697683	0.0915101900783442	5.25969837.25969984	No	-0.0327120996195537	8.75766779795725	0.724074178974818	1	0.0166745278794428	NA	NA	24	5.33333333333333	17.3333333333333	8	541	324.666666666667
AT5G65060:E003	E	-	AT5G65060	-	5:25987429-25991315	25989671	25989728	58	0.518701718672778	0.000993399575043349	0.187672181922038	5.25987711.25989942	No	-0.67268286856272	5.3037807481771	0.000582319801039703	0.0597605695816995	NA	0.246408839779006	NA	64.3333333333333	36	52.6666666666667	26.6666666666667	32	47
AT5G65430:I003	I	-	AT5G65430	-	5:26148201-26150476	26148804	26149375	572	-0.414718762099039	0.000135799967937068	0.0595614094667174	5.26148803.26149376	No	0.0478420645917303	8.93614714293018	0.593070142457772	1	-0.0243224732807572	NA	NA	8	15.6666666666667	10.3333333333333	21.3333333333333	545.333333333333	434.333333333333
AT5G65430:I004	I	-	AT5G65430	-	5:26148201-26150476	26149499	26149769	271	-0.559546072564761	0.000194545581019989	0.075817333511304	5.26149498.26149770	No	0.0303445878882193	8.36486421003795	0.748847440603801	1	-0.0165476977232671	NA	NA	8.33333333333333	9	8	14.3333333333333	366.666666666667	292.666666666667
AT5G65730:I001	I	-	AT5G65730	-	5:26299032-26300478	26299276	26299380	105	-0.773824884678198	0.000113307607065437	0.0540463886275677	5.26299275.26299381	No	0.110741080725692	8.08746284125034	0.273253609235424	1	-0.0567130110620116	NA	NA	8	44.6666666666667	3.66666666666667	29.3333333333333	169.666666666667	374.333333333333
AT5G65730:I002	I	-	AT5G65730	-	5:26299032-26300478	26299482	26299588	107	-1.45688526462637	8.11923997300492e-08	0.000181614639390448	5.26299481.26299589	No	0.0713723381167881	8.5372184005386	0.454101542598125	1	-0.0344404505824208	NA	NA	2.66666666666667	31.3333333333333	3	18	235.333333333333	507.666666666667
AT5G65730:I003	I	-	AT5G65730	-	5:26299032-26300478	26299786	26299905	120	-0.737251149545482	0.000201366579272443	0.0769018966241459	5.26299785.26299906	No	0.0798061013553825	8.6171613231093	0.397145180343338	1	-0.039519002386387	NA	NA	6	30.3333333333333	6.33333333333333	40.3333333333333	258.333333333333	527
AT5G66210:I014	I	-	AT5G66210	-	5:26456285-26459631	26458883	26459143	261	1.28072594181614	2.14905160035153e-05	0.0171681811495634	5.26458882.26459144	No	-0.144383920646654	6.49984588708321	0.295753097411162	1	0.0723587734465626	NA	NA	11	3	14.6666666666667	1.33333333333333	112	69
AT5G66530:I001	I	-	AT5G66530	-	5:26553744-26555859	26553887	26553975	89	-0.945841281430486	0.000898785649421928	0.179962862149407	5.26553886.26553976	No	0.0179667211774745	9.23202112253422	0.835927606097858	1	-0.00932547939115579	NA	NA	7	11.6666666666667	4	4.66666666666667	726	476.666666666667
AT5G66920:I002	I	-	AT5G66920	-	5:26722823-26725626	26723359	26723622	264	-2.23328658587357	0.000599220889813198	0.140667777670256	5.26723358.26723623	No	0.0682578536111009	5.8073549220576	0.658989906517076	1	-0.0365771638470692	NA	NA	0	2.33333333333333	0.333333333333333	1.66666666666667	63	49
AT5G67110:E006	E	-	AT5G67110	-	5:26785106-26786383	26785918	26785989	72	0.917466943582824	2.64859307474414e-05	0.0197482883357316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AT5G67320:I010	I	-	AT5G67320	-	5:26857154-26861119	26860194	26860276	83	1.60097049868512	0.00101557394716839	0.189496564307943	5.26860193.26860277	No	-0.0684820991045978	6.48917896203135	0.608114696711221	1	0.0309101467638053	NA	NA	4.33333333333333	0.666666666666667	2.33333333333333	0.666666666666667	84.6666666666667	95
AT5G67480:I001	I	-	AT5G67480	-	5:26930939-26933093	26931499	26931573	75	-0.950507091358197	9.22401329501372e-06	0.00954366577342552	5.26931498.26931574	No	0.199199119001554	7.62449086490779	0.0607234404754218	1	-0.0955282812315568	NA	NA	10.3333333333333	35.3333333333333	11	31	200.666666666667	194
AT5G67480:I002	I	-	AT5G67480	-	5:26930939-26933093	26931881	26931988	108	-1.19889636525816	4.132856527402e-08	0.000104373958420013	5.26931880.26931989	No	0.201539602495846	7.57112057556753	0.061153541758689	1	-0.0983290137511286	NA	NA	7	33.3333333333333	8.66666666666667	30	184.333333333333	196
AT5G67480:I003	I	-	AT5G67480	-	5:26930939-26933093	26932120	26932259	140	-0.697703373506167	3.50370256492992e-05	0.0237650288131367	5.26932119.26932260	No	0.322780258068743	7.10852445677817	0.00582632664244055	1	-0.156495397785788	NA	NA	13.3333333333333	42.3333333333333	15.6666666666667	41.6666666666667	147.333333333333	128.666666666667
AT5G67480:I004	I	-	AT5G67480	-	5:26930939-26933093	26932524	26932802	279	-0.916376974534094	9.25528621888362e-11	5.3673461513577e-07	5.26932523.26932803	No	0.325021039735704	7.39803107397315	0.00336808796045163	1	-0.159753624867304	NA	NA	14.6666666666667	48.6666666666667	15.6666666666667	61	166.666666666667	170.666666666667
ATMG00285:I001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Mt.80132.81113	No	-0.405079962076892	10.1374181344426	9.2364234096081e-07	0.0140619928199578	0.170403297214265	NA	NA	1022.66666666667	646.333333333333	675.333333333333	388	991.666666666667	1261
ATMG00510:I004	I	-	ATMG00510	-	Mt:132071-138153	136073	137891	1819	0.259654463998688	7.47339602176243e-05	0.0399377773273563	Mt.136072.137892	No	-0.0598001939122312	12.1573469353628	0.437759226653976	1	0.0291096079346255	NA	NA	604	507.333333333333	511.666666666667	412.666666666667	4271.66666666667	4864.33333333333
ATMG00580:E002	E	-	ATMG00580	-	Mt:161693-169674	163625	164139	515	-0.219381236125674	0.000675780425337291	0.149173001500767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
